Dato;Åbn Pris;Høj;Lav;Seneste;Volume;
04-09-2013 00:00:00;609,6282;611,1230;604,2958;607,3426;0
03-09-2013 00:00:00;607,5448;608,1601;601,4189;607,8719;0
02-09-2013 00:00:00;604,0032;609,1272;604,0032;609,1272;0
30-08-2013 00:00:00;605,6643;607,4238;597,7442;600,1815;0
29-08-2013 00:00:00;602,0993;606,0238;602,0935;605,0802;0
28-08-2013 00:00:00;599,2408;602,3387;598,9765;600,9745;0
27-08-2013 00:00:00;612,3826;613,3212;601,7372;602,9962;0
26-08-2013 00:00:00;616,3374;617,7752;613,1675;614,4810;0
23-08-2013 00:00:00;615,8364;617,0545;613,7714;615,1137;0
22-08-2013 00:00:00;611,3142;615,8816;610,8861;614,9576;0
21-08-2013 00:00:00;617,3915;619,1169;612,2356;612,2356;0
20-08-2013 00:00:00;615,3701;615,6199;609,3511;614,1034;0
19-08-2013 00:00:00;618,6708;619,7471;615,8849;618,3919;0
16-08-2013 00:00:00;612,7020;617,5463;612,3189;617,5463;0
15-08-2013 00:00:00;613,3271;613,5781;607,2495;608,9007;0
14-08-2013 00:00:00;615,8771;616,5757;611,6895;613,3959;0
13-08-2013 00:00:00;609,1473;614,1875;609,0869;614,1875;0
12-08-2013 00:00:00;608,6710;610,7376;605,5862;608,6033;0
09-08-2013 00:00:00;603,2985;608,3818;602,6785;608,3818;0
08-08-2013 00:00:00;603,1283;605,0892;601,0413;602,9188;0
07-08-2013 00:00:00;602,9109;602,9109;597,8059;599,2967;0
06-08-2013 00:00:00;610,4337;611,0118;603,2689;603,3707;0
05-08-2013 00:00:00;608,7006;612,0069;608,4577;610,2903;0
02-08-2013 00:00:00;608,2219;610,9067;603,5979;607,1522;0
01-08-2013 00:00:00;595,3010;605,5143;595,3010;605,5143;0
31-07-2013 00:00:00;592,9701;593,7492;590,2985;591,4069;0
30-07-2013 00:00:00;591,4952;594,0907;590,3625;593,3604;0
29-07-2013 00:00:00;587,9969;591,7314;587,1718;589,3754;0
26-07-2013 00:00:00;591,4595;593,3934;587,1070;587,1494;0
25-07-2013 00:00:00;594,7950;595,4635;587,3879;590,9600;0
24-07-2013 00:00:00;589,2148;596,0579;589,2148;594,1570;0
23-07-2013 00:00:00;585,6556;590,2116;585,6328;588,5886;0
22-07-2013 00:00:00;585,5482;586,1366;583,2796;584,6243;0
19-07-2013 00:00:00;585,1237;586,7518;583,6988;585,1028;0
18-07-2013 00:00:00;583,2059;586,3495;580,7751;585,8371;0
17-07-2013 00:00:00;578,4307;583,8373;575,4556;583,8053;0
16-07-2013 00:00:00;584,9764;585,4591;578,3539;578,4839;0
15-07-2013 00:00:00;586,2291;588,7954;583,2218;584,1380;0
12-07-2013 00:00:00;585,7855;587,4465;583,7414;585,0168;0
11-07-2013 00:00:00;583,6608;586,1765;582,2778;584,1134;0
10-07-2013 00:00:00;574,7003;579,1333;571,3371;578,9674;0
09-07-2013 00:00:00;573,3485;576,5948;572,9494;573,9063;0
08-07-2013 00:00:00;567,1922;573,2337;567,1922;572,6306;0
05-07-2013 00:00:00;566,3247;571,1316;563,4090;564,3954;0
04-07-2013 00:00:00;557,8938;565,4811;557,2464;564,6355;0
03-07-2013 00:00:00;556,5507;556,5507;551,3607;554,9791;0
02-07-2013 00:00:00;559,7255;560,1194;557,1522;559,8157;0
01-07-2013 00:00:00;555,0157;559,1789;553,7452;558,0119;0
28-06-2013 00:00:00;558,5633;561,2652;549,3072;552,2323;0
27-06-2013 00:00:00;552,3912;558,6592;550,6093;557,4260;0
26-06-2013 00:00:00;544,9772;551,2330;543,3755;550,3278;0
25-06-2013 00:00:00;537,1287;545,1489;537,1287;544,0346;0
24-06-2013 00:00:00;544,9680;545,1227;533,4929;534,7621;0
21-06-2013 00:00:00;546,7259;552,5533;545,6280;545,6280;0
20-06-2013 00:00:00;554,5753;556,3810;546,9819;546,9819;0
19-06-2013 00:00:00;563,0432;563,2654;558,7269;559,4492;0
18-06-2013 00:00:00;558,9200;565,5281;557,0095;563,1544;0
17-06-2013 00:00:00;565,2560;565,8714;562,8706;564,4294;0
14-06-2013 00:00:00;567,2225;569,4120;564,3646;564,4699;0
13-06-2013 00:00:00;558,8056;563,1776;555,4994;563,1776;0
12-06-2013 00:00:00;560,7452;569,2506;560,6859;563,4386;0
11-06-2013 00:00:00;569,1634;569,9606;561,3106;561,6294;0
10-06-2013 00:00:00;566,7493;571,9236;566,6018;570,2344;0
07-06-2013 00:00:00;566,7845;570,2856;560,0039;568,1462;0
06-06-2013 00:00:00;576,5235;576,9380;567,4839;568,0241;0
05-06-2013 00:00:00;;579,6361;579,6361;579,6361;0
04-06-2013 00:00:00;580,0166;582,0242;578,2037;579,6361;0
03-06-2013 00:00:00;579,1423;582,1388;575,7274;578,1134;0
31-05-2013 00:00:00;588,5105;589,0331;580,2267;580,6239;0
30-05-2013 00:00:00;584,1623;588,8230;583,9922;586,6059;0
29-05-2013 00:00:00;592,4364;593,1539;585,5975;585,6469;0
28-05-2013 00:00:00;586,9024;596,4057;586,9024;593,9122;0
27-05-2013 00:00:00;583,1774;585,9475;583,0471;585,9475;0
24-05-2013 00:00:00;583,5674;585,7028;580,2253;582,2731;0
23-05-2013 00:00:00;583,8596;583,8596;578,7865;579,7069;0
22-05-2013 00:00:00;588,5706;591,6083;586,7852;590,6929;0
21-05-2013 00:00:00;586,3612;587,5586;582,9840;587,5586;0
20-05-2013 00:00:00;;584,7244;584,7244;584,7244;0
17-05-2013 00:00:00;585,0708;586,2516;583,1848;584,7244;0
16-05-2013 00:00:00;587,8588;588,9345;583,5946;585,7734;0
15-05-2013 00:00:00;589,2976;592,0413;587,1425;587,9795;0
14-05-2013 00:00:00;588,3658;588,7745;583,8860;588,7745;0
13-05-2013 00:00:00;583,5096;585,6852;583,1364;583,6598;0
10-05-2013 00:00:00;;581,0629;581,0629;581,0629;0
09-05-2013 00:00:00;;581,0629;581,0629;581,0629;0
08-05-2013 00:00:00;575,3029;581,2494;574,6134;581,0629;0
07-05-2013 00:00:00;575,3232;576,6416;573,3539;574,0544;0
06-05-2013 00:00:00;570,4474;571,3443;569,6058;571,1887;0
03-05-2013 00:00:00;569,2627;572,0050;566,5165;570,2219;0
02-05-2013 00:00:00;565,9096;569,7312;563,6226;566,6307;0
01-05-2013 00:00:00;568,3243;570,0654;567,1261;567,1839;0
30-04-2013 00:00:00;567,8230;569,7655;565,3435;566,1585;0
29-04-2013 00:00:00;568,4479;569,8866;564,6313;565,9711;0
26-04-2013 00:00:00;;566,8267;566,8267;566,8267;0
25-04-2013 00:00:00;565,1287;568,1406;563,4613;566,8267;0
24-04-2013 00:00:00;563,4199;566,1428;562,7800;565,1192;0
23-04-2013 00:00:00;555,2579;563,9060;554,5957;563,9060;0
22-04-2013 00:00:00;559,0137;560,8497;554,7310;555,6152;0
19-04-2013 00:00:00;556,8804;559,7706;554,3143;556,2571;0
18-04-2013 00:00:00;556,5253;557,5645;552,7666;553,4177;0
17-04-2013 00:00:00;566,0252;566,8505;555,3243;555,3243;0
16-04-2013 00:00:00;567,7579;568,4069;563,5290;563,6507;0
15-04-2013 00:00:00;571,6936;573,1902;565,6464;566,8966;0
12-04-2013 00:00:00;576,7616;577,3665;571,2549;571,5783;0
11-04-2013 00:00:00;576,2872;580,2339;575,6396;578,9936;0
10-04-2013 00:00:00;568,1048;576,2816;568,0407;576,2816;0
09-04-2013 00:00:00;570,9058;570,9987;565,4672;567,1604;0
08-04-2013 00:00:00;566,9315;569,7164;565,8387;566,8678;0
05-04-2013 00:00:00;572,5240;573,4827;562,7299;563,3092;0
04-04-2013 00:00:00;581,2674;581,9663;571,4139;571,9652;0
03-04-2013 00:00:00;579,0753;584,4451;579,0321;580,5018;0
02-04-2013 00:00:00;573,1648;580,3147;572,8224;579,4844;0
01-04-2013 00:00:00;;571,8300;571,8300;571,8300;0
29-03-2013 00:00:00;578,5176;571,8300;571,8300;571,8300;0
28-03-2013 00:00:00;578,5176;578,5176;569,2219;571,8300;0
27-03-2013 00:00:00;578,5176;578,5176;569,2219;571,8300;0
26-03-2013 00:00:00;578,7836;579,0913;573,9662;577,4615;0
25-03-2013 00:00:00;579,7721;582,7896;574,9738;576,3425;0
22-03-2013 00:00:00;575,2420;577,3962;573,2869;576,5694;0
21-03-2013 00:00:00;581,9248;582,1405;576,6274;578,2129;0
20-03-2013 00:00:00;583,8828;585,7628;581,5047;581,5716;0
19-03-2013 00:00:00;582,4514;584,7552;580,4489;582,0891;0
18-03-2013 00:00:00;581,7092;583,5584;579,0373;582,0793;0
15-03-2013 00:00:00;588,6451;590,7210;587,6219;588,1088;0
14-03-2013 00:00:00;588,9850;590,9919;586,9071;589,0651;0
13-03-2013 00:00:00;587,5593;588,3286;585,2742;587,5675;0
12-03-2013 00:00:00;585,4064;588,8136;584,9072;587,6034;0
11-03-2013 00:00:00;586,5917;588,0905;585,1489;585,8258;0
08-03-2013 00:00:00;583,0277;586,6209;582,9164;585,3329;0
07-03-2013 00:00:00;585,9857;587,0512;582,6162;582,9405;0
06-03-2013 00:00:00;586,5205;587,6664;584,1196;584,5110;0
05-03-2013 00:00:00;582,2913;589,5609;582,2913;588,7061;0
04-03-2013 00:00:00;575,4200;581,1046;574,9247;580,9630;0
01-03-2013 00:00:00;575,6920;579,8894;574,2900;576,4872;0
28-02-2013 00:00:00;573,4626;576,1680;572,8199;575,3254;0
27-02-2013 00:00:00;570,6555;571,9057;567,8335;571,3712;0
26-02-2013 00:00:00;565,4485;571,2159;564,5598;571,1534;0
25-02-2013 00:00:00;571,7281;576,0252;571,7064;572,5674;0
22-02-2013 00:00:00;563,0933;571,8981;563,0722;569,7925;0
21-02-2013 00:00:00;566,5280;568,6634;563,4440;565,2312;0
20-02-2013 00:00:00;565,2206;570,1932;564,5588;570,0603;0
19-02-2013 00:00:00;558,6227;565,4405;558,1798;565,4405;0
18-02-2013 00:00:00;558,7733;560,2684;556,8230;558,7223;0
15-02-2013 00:00:00;562,0078;564,4575;560,9434;564,4509;0
14-02-2013 00:00:00;561,1880;564,2768;559,9370;562,9430;0
13-02-2013 00:00:00;558,6536;561,1340;556,9912;561,0489;0
12-02-2013 00:00:00;554,7750;557,0570;553,2207;556,4171;0
11-02-2013 00:00:00;554,4819;557,2286;552,3244;554,1508;0
08-02-2013 00:00:00;567,6111;570,2287;566,8628;570,2287;0
07-02-2013 00:00:00;565,5098;570,3322;565,0545;566,2421;0
06-02-2013 00:00:00;565,6985;570,3874;560,9454;563,1472;0
05-02-2013 00:00:00;559,2526;566,0901;558,9619;565,7227;0
04-02-2013 00:00:00;564,2371;567,7874;561,2141;561,2533;0
01-02-2013 00:00:00;554,5956;565,0817;554,5654;564,0788;0
31-01-2013 00:00:00;560,7250;562,3745;554,0192;554,0192;0
30-01-2013 00:00:00;560,8198;560,8702;557,4624;559,3409;0
29-01-2013 00:00:00;559,2910;559,8616;557,0511;558,8679;0
28-01-2013 00:00:00;562,7727;563,0084;557,5980;559,2355;0
25-01-2013 00:00:00;556,2776;562,5118;556,2349;561,9118;0
24-01-2013 00:00:00;556,4746;556,8422;552,7171;556,3101;0
23-01-2013 00:00:00;555,7658;558,0697;554,8454;556,7411;0
22-01-2013 00:00:00;558,3609;559,9736;554,9442;557,3960;0
21-01-2013 00:00:00;554,6855;559,0657;554,1682;558,0900;0
18-01-2013 00:00:00;553,8971;555,4625;552,6328;553,2228;0
17-01-2013 00:00:00;548,9610;552,0167;548,6724;551,7117;0
16-01-2013 00:00:00;547,2638;549,5738;543,4227;549,2169;0
15-01-2013 00:00:00;542,7600;547,9206;542,7327;547,7056;0
14-01-2013 00:00:00;547,8559;548,4514;544,1698;544,2789;0
11-01-2013 00:00:00;549,3829;550,5400;544,9081;546,5525;0
10-01-2013 00:00:00;545,9541;548,8622;545,2139;547,9561;0
09-01-2013 00:00:00;541,4591;544,4864;539,5565;544,4864;0
08-01-2013 00:00:00;537,1078;541,6655;537,0659;540,5569;0
07-01-2013 00:00:00;536,1326;538,5348;536,0688;538,0151;0
04-01-2013 00:00:00;531,8870;535,4423;531,4436;535,4423;0
03-01-2013 00:00:00;529,9617;531,6763;528,6420;531,6194;0
02-01-2013 00:00:00;524,9010;530,6355;524,7345;529,8536;0
01-01-2013 00:00:00;;518,7675;518,7675;518,7675;0
31-12-2012 00:00:00;;518,7675;518,7675;518,7675;0
28-12-2012 00:00:00;520,9590;521,9672;518,5458;518,7675;0
27-12-2012 00:00:00;520,7887;522,4853;519,9735;521,3705;0
26-12-2012 00:00:00;;520,1817;520,1817;520,1817;0
25-12-2012 00:00:00;;520,1817;520,1817;520,1817;0
24-12-2012 00:00:00;;520,1817;520,1817;520,1817;0
21-12-2012 00:00:00;519,5438;520,5882;517,6032;520,1817;0
20-12-2012 00:00:00;516,4590;521,2026;515,7035;521,1493;0
19-12-2012 00:00:00;516,0975;517,3452;515,2881;517,0525;0
18-12-2012 00:00:00;516,9879;517,4006;513,8477;515,5043;0
17-12-2012 00:00:00;520,5665;520,8999;514,5834;514,7766;0
14-12-2012 00:00:00;519,1944;522,9473;519,0631;520,8654;0
13-12-2012 00:00:00;522,4038;522,8698;518,8042;518,8042;0
12-12-2012 00:00:00;523,0553;523,2419;519,5813;521,6944;0
11-12-2012 00:00:00;520,6870;523,2277;519,7839;522,3965;0
10-12-2012 00:00:00;518,9141;520,5444;517,9185;520,5341;0
07-12-2012 00:00:00;519,4021;520,2689;518,3659;519,5510;0
06-12-2012 00:00:00;516,3262;519,8219;516,2073;519,1021;0
05-12-2012 00:00:00;515,1071;516,9628;513,8368;515,0161;0
04-12-2012 00:00:00;515,0405;516,1070;511,0026;513,4167;0
03-12-2012 00:00:00;511,8275;516,3161;511,8175;514,9234;0
30-11-2012 00:00:00;512,0907;512,5953;509,6539;512,3776;0
29-11-2012 00:00:00;506,1519;511,3644;505,8228;510,4811;0
28-11-2012 00:00:00;506,3500;506,5609;502,1018;504,0455;0
27-11-2012 00:00:00;505,8910;508,2823;505,8283;507,3429;0
26-11-2012 00:00:00;507,0133;507,3901;503,1542;505,5658;0
23-11-2012 00:00:00;506,3537;508,5686;505,0017;508,2546;0
22-11-2012 00:00:00;502,3818;506,2706;501,8525;506,1940;0
21-11-2012 00:00:00;499,8305;502,4744;498,6440;500,8696;0
