Date,Open,High,Low,Close,Volume,Adj Close
2007-03-27,11240.00,11240.00,11000.00,11060.00,6200,1332.92
2007-03-26,11340.00,11400.00,11080.00,11160.00,2000,1344.97
2007-03-23,11320.00,11440.00,11280.00,11320.00,4500,1364.25
2007-03-22,11220.00,11320.00,11220.00,11320.00,4500,1364.25
2007-03-21,10940.00,11100.00,10940.00,11100.00,1700,1337.74
2007-03-20,10920.00,10980.00,10900.00,10940.00,2700,1318.46
2007-03-19,10900.00,10940.00,10840.00,10920.00,3700,1316.05
2007-03-16,10840.00,10920.00,10780.00,10800.00,2400,1301.58
2007-03-15,11020.00,11020.00,10800.00,10900.00,1400,1313.64
2007-03-14,10900.00,11000.00,10800.00,10940.00,5100,1318.46
2007-03-13,11140.00,11220.00,11080.00,11160.00,3000,1344.97
2007-03-12,11320.00,11320.00,11180.00,11200.00,1700,1349.79
2007-03-09,11240.00,11280.00,11100.00,11260.00,2300,1357.02
2007-03-08,11260.00,11300.00,11200.00,11300.00,3100,1361.84
2007-03-07,11200.00,11260.00,11100.00,11160.00,3200,1344.97
2007-03-06,11080.00,11200.00,11020.00,11120.00,5400,1340.15
2007-03-05,10880.00,10980.00,10700.00,10980.00,5500,1323.28
2007-03-02,11280.00,11280.00,11020.00,11200.00,4000,1349.79
2007-03-01,11240.00,11460.00,11020.00,11160.00,6300,1344.97
2007-02-28,11260.00,11360.00,11000.00,11200.00,8400,1349.79
2007-02-27,11780.00,11780.00,11300.00,11400.00,7400,1373.89
2007-02-26,11980.00,12100.00,11940.00,12000.00,1500,1446.20
2007-02-23,12060.00,12120.00,12000.00,12060.00,2200,1453.44
2007-02-22,12000.00,12080.00,11880.00,12000.00,5000,1446.20
2007-02-21,12100.00,12160.00,11820.00,11960.00,4400,1441.38
2007-02-20,12080.00,12080.00,11940.00,12060.00,6300,1453.44
2007-02-19,12340.00,12360.00,12040.00,12080.00,3800,1455.85
2007-02-16,12320.00,12440.00,12240.00,12360.00,6800,1489.59
2007-02-15,12260.00,12400.00,12260.00,12360.00,4900,1489.59
2007-02-14,12020.00,12200.00,11960.00,12200.00,7000,1470.31
2007-02-13,12000.00,12080.00,11960.00,11980.00,1800,1443.79
2007-02-12,11960.00,12100.00,11900.00,12040.00,4800,1451.02
2007-02-09,11900.00,12140.00,11800.00,12080.00,16400,1455.85
2007-02-08,11560.00,11560.00,11380.00,11460.00,8900,1381.12
2007-02-07,11540.00,11660.00,11520.00,11640.00,6500,1402.82
2007-02-06,11560.00,11680.00,11480.00,11540.00,3100,1390.77
2007-02-05,11460.00,11540.00,11420.00,11520.00,3700,1388.36
2007-02-02,11160.00,11400.00,11140.00,11380.00,2900,1371.48
2007-02-01,11180.00,11220.00,11100.00,11100.00,1700,1337.74
2007-01-31,11060.00,11220.00,11060.00,11140.00,3100,1342.56
2007-01-30,10920.00,11100.00,10880.00,11100.00,5700,1337.74
2007-01-29,11000.00,11000.00,10860.00,10920.00,2600,1316.05
2007-01-26,10900.00,10980.00,10860.00,10860.00,2400,1308.81
2007-01-25,11220.00,11220.00,11000.00,11020.00,3600,1328.10
2007-01-24,11020.00,11280.00,11000.00,11220.00,12200,1352.20
2007-01-23,11020.00,11020.00,10820.00,10900.00,7100,1313.64
2007-01-22,11160.00,11220.00,10960.00,10980.00,4000,1323.28
2007-01-19,11060.00,11120.00,11040.00,11100.00,4000,1337.74
2007-01-18,11200.00,11260.00,11100.00,11140.00,4800,1342.56
2007-01-17,11220.00,11280.00,11040.00,11180.00,10600,1347.38
2007-01-16,10920.00,11140.00,10820.00,11140.00,12200,1342.56
2007-01-15,10620.00,10880.00,10600.00,10860.00,6300,1308.81
2007-01-12,10520.00,10600.00,10520.00,10560.00,5200,1272.66
2007-01-11,10480.00,10500.00,10360.00,10460.00,5900,1260.61
2007-01-10,10320.00,10480.00,10200.00,10460.00,7900,1260.61
2007-01-09,10260.00,10380.00,10260.00,10320.00,7000,1243.74
2007-01-08,10080.00,10200.00,10060.00,10180.00,4800,1226.86
2007-01-05,10200.00,10220.00,10080.00,10080.00,6000,1214.81
2007-01-04,10360.00,10360.00,10180.00,10240.00,4600,1234.09
2007-01-03,10500.00,10520.00,10300.00,10400.00,7600,1253.38
2007-01-02,10340.00,10460.00,10320.00,10460.00,38500,1260.61
2007-01-01,10220.00,10220.00,10220.00,10220.00,000,1231.68
2006-12-29,10280.00,10300.00,10200.00,10220.00,3800,1231.68
2006-12-28,10160.00,10280.00,10120.00,10200.00,4600,1229.27
2006-12-27,9840.00,10080.00,9840.00,10080.00,4600,1214.81
2006-12-26,9800.00,9800.00,9800.00,9800.00,000,1181.07
2006-12-25,9800.00,9800.00,9800.00,9800.00,000,1181.07
2006-12-22,9780.00,9840.00,9740.00,9800.00,8800,1181.07
2006-12-21,9760.00,9860.00,9640.00,9800.00,13900,1181.07
2006-12-20,10000.00,10060.00,9760.00,9800.00,13200,1181.07
2006-12-19,10100.00,10100.00,9920.00,9980.00,14100,1202.76
2006-12-18,10220.00,10300.00,10100.00,10140.00,11400,1222.04
2006-12-15,10260.00,10280.00,10100.00,10180.00,18600,1226.86
2006-12-14,10320.00,10400.00,10300.00,10360.00,9100,1248.56
2006-12-13,10240.00,10300.00,10200.00,10200.00,3900,1229.27
2006-12-12,10240.00,10260.00,10200.00,10260.00,8400,1236.50
2006-12-11,10240.00,10280.00,10160.00,10260.00,2000,1236.50
2006-12-08,10160.00,10200.00,10120.00,10180.00,2300,1226.86
2006-12-07,10120.00,10220.00,10080.00,10220.00,1700,1231.68
2006-12-06,10200.00,10260.00,10140.00,10160.00,4300,1224.45
2006-12-05,10320.00,10360.00,10180.00,10180.00,2600,1226.86
2006-12-04,10160.00,10320.00,10160.00,10280.00,2000,1238.91
2006-12-01,10220.00,10380.00,10160.00,10180.00,5000,1226.86
2006-11-30,10540.00,10600.00,10220.00,10220.00,5600,1231.68
2006-11-29,10280.00,10460.00,10280.00,10440.00,3200,1258.20
2006-11-28,10360.00,10400.00,10140.00,10220.00,5000,1231.68
2006-11-27,10480.00,10520.00,10420.00,10440.00,8500,1258.20
2006-11-24,10500.00,10540.00,10380.00,10460.00,4400,1260.61
2006-11-23,10380.00,10480.00,10240.00,10340.00,3000,1246.15
2006-11-22,10420.00,10500.00,10300.00,10320.00,5400,1243.74
2006-11-21,10160.00,10320.00,10140.00,10280.00,2600,1238.91
2006-11-20,10180.00,10200.00,10100.00,10160.00,4000,1224.45
2006-11-17,10380.00,10380.00,10160.00,10220.00,4000,1231.68
2006-11-16,10460.00,10460.00,10320.00,10380.00,2600,1250.97
2006-11-15,10480.00,10580.00,10360.00,10440.00,3100,1258.20
2006-11-14,10640.00,10680.00,10460.00,10500.00,2000,1265.43
2006-11-13,10600.00,10700.00,10540.00,10600.00,6200,1277.48
2006-11-10,10660.00,10660.00,10580.00,10620.00,3200,1279.89
2006-11-09,10700.00,10700.00,10620.00,10660.00,4200,1284.71
2006-11-08,10640.00,10700.00,10560.00,10640.00,3100,1282.30
2006-11-07,10720.00,10800.00,10640.00,10680.00,2900,1287.12
2006-11-06,10620.00,10760.00,10620.00,10740.00,2100,1294.35
2006-11-03,10440.00,10600.00,10420.00,10580.00,4700,1275.07
2006-11-02,10360.00,10540.00,10340.00,10400.00,5600,1253.38
2006-11-01,10380.00,10440.00,10320.00,10360.00,4800,1248.56
2006-10-31,10360.00,10480.00,10360.00,10380.00,800,1250.97
2006-10-30,10380.00,10420.00,10300.00,10360.00,2800,1248.56
2006-10-27,10600.00,10600.00,10420.00,10500.00,3700,1265.43
2006-10-26,10560.00,10660.00,10500.00,10600.00,3900,1277.48
2006-10-25,10180.00,10480.00,10180.00,10480.00,4100,1263.02
2006-10-24,10140.00,10140.00,10100.00,10140.00,2200,1222.04
2006-10-23,10260.00,10260.00,10140.00,10220.00,2700,1231.68
2006-10-20,10180.00,10240.00,10160.00,10200.00,4700,1229.27
2006-10-19,10120.00,10220.00,10120.00,10200.00,1900,1229.27
2006-10-18,10240.00,10280.00,10100.00,10160.00,3900,1224.45
2006-10-17,10260.00,10260.00,10120.00,10260.00,3400,1236.50
2006-10-16,10200.00,10280.00,10200.00,10240.00,3300,1234.09
2006-10-13,10200.00,10220.00,10080.00,10160.00,3600,1224.45
2006-10-12,10040.00,10160.00,9940.00,10160.00,3700,1224.45
2006-10-11,9940.00,10080.00,9940.00,10040.00,4400,1209.99
2006-10-10,10060.00,10060.00,9920.00,9940.00,3200,1197.94
2006-10-09,10020.00,10080.00,9900.00,10080.00,1700,1214.81
2006-10-06,10180.00,10180.00,10020.00,10060.00,2600,1212.40
2006-10-05,10300.00,10340.00,10080.00,10200.00,9600,1229.27
2006-10-04,10200.00,10200.00,10060.00,10200.00,4300,1229.27
2006-10-03,10040.00,10140.00,10020.00,10140.00,6100,1222.04
2006-10-02,9940.00,10060.00,9860.00,10020.00,10000,1207.58
2006-09-29,9940.00,10020.00,9820.00,9820.00,8300,1183.48
2006-09-28,10120.00,10160.00,9920.00,9960.00,3600,1200.35
2006-09-27,9840.00,10160.00,9800.00,10160.00,3800,1224.45
2006-09-26,9640.00,9800.00,9640.00,9780.00,7400,1178.66
2006-09-25,9620.00,9660.00,9540.00,9580.00,2400,1154.55
2006-09-22,9440.00,9600.00,9440.00,9520.00,3900,1147.32
2006-09-21,9460.00,9560.00,9320.00,9500.00,11200,1144.91
2006-09-20,9400.00,9420.00,9300.00,9360.00,2400,1128.04
2006-09-19,9280.00,9500.00,9260.00,9440.00,3700,1137.68
2006-09-18,9480.00,9480.00,9260.00,9280.00,3100,1118.40
2006-09-15,9660.00,9660.00,9420.00,9420.00,6100,1135.27
2006-09-14,9640.00,9660.00,9560.00,9660.00,3100,1164.19
2006-09-13,9580.00,9620.00,9460.00,9620.00,4700,1159.37
2006-09-12,9540.00,9600.00,9480.00,9540.00,2000,1149.73
2006-09-11,9700.00,9700.00,9500.00,9540.00,1400,1149.73
2006-09-08,9660.00,9740.00,9620.00,9660.00,4200,1164.19
2006-09-07,9780.00,9780.00,9600.00,9640.00,4100,1161.78
2006-09-06,9560.00,9860.00,9560.00,9840.00,7800,1185.89
2006-09-05,9400.00,9500.00,9400.00,9460.00,1600,1140.09
2006-09-04,9420.00,9460.00,9360.00,9380.00,2600,1130.45
2006-09-01,9520.00,9540.00,9340.00,9360.00,3100,1128.04
2006-08-31,9680.00,9700.00,9480.00,9480.00,4300,1142.50
2006-08-30,9360.00,9700.00,9360.00,9580.00,9800,1154.55
2006-08-29,8900.00,9340.00,8720.00,9180.00,4800,1106.35
2006-08-28,8860.00,8880.00,8720.00,8880.00,3100,1070.19
2006-08-25,8780.00,8920.00,8740.00,8900.00,3400,1072.60
2006-08-24,8580.00,8780.00,8480.00,8740.00,3500,1053.32
2006-08-23,8720.00,8720.00,8600.00,8600.00,2700,1036.45
2006-08-22,8680.00,8760.00,8660.00,8700.00,2500,1048.50
2006-08-21,8660.00,8740.00,8620.00,8640.00,2500,1041.27
2006-08-18,8500.00,8680.00,8500.00,8600.00,5300,1036.45
2006-08-17,8560.00,8560.00,8440.00,8440.00,3400,1017.16
2006-08-16,8500.00,8560.00,8420.00,8500.00,2100,1024.39
2006-08-15,8460.00,8500.00,8360.00,8500.00,3800,1024.39
2006-08-14,8340.00,8460.00,8340.00,8440.00,2000,1017.16
2006-08-11,8360.00,8380.00,8240.00,8340.00,3000,1005.11
2006-08-10,8300.00,8380.00,8240.00,8280.00,2700,997.88
2006-08-09,8420.00,8460.00,8280.00,8320.00,4200,1002.70
2006-08-08,8520.00,8540.00,8380.00,8440.00,1300,1017.16
2006-08-07,8480.00,8480.00,8300.00,8460.00,3900,1019.57
2006-08-04,8640.00,8640.00,8440.00,8500.00,2200,1024.39
2006-08-03,8700.00,8700.00,8580.00,8620.00,2100,1038.86
2006-08-02,8700.00,8840.00,8660.00,8660.00,2200,1043.68
2006-08-01,8720.00,8760.00,8660.00,8680.00,1600,1046.09
2006-07-31,8800.00,8800.00,8660.00,8660.00,900,1043.68
2006-07-28,8780.00,8800.00,8700.00,8740.00,500,1053.32
2006-07-27,8840.00,8880.00,8740.00,8760.00,2500,1055.73
2006-07-26,8660.00,8860.00,8660.00,8780.00,4000,1058.14
2006-07-25,8800.00,8880.00,8640.00,8640.00,1000,1041.27
2006-07-24,8580.00,8780.00,8560.00,8780.00,600,1058.14
2006-07-21,8600.00,8720.00,8520.00,8640.00,2100,1041.27
2006-07-20,8660.00,8740.00,8580.00,8700.00,2700,1048.50
2006-07-19,8720.00,8720.00,8460.00,8640.00,1700,1041.27
2006-07-18,8560.00,8700.00,8520.00,8620.00,1700,1038.86
2006-07-17,8740.00,8800.00,8460.00,8540.00,4100,1029.22
2006-07-14,8800.00,8880.00,8740.00,8820.00,3300,1062.96
2006-07-13,9000.00,9060.00,8880.00,8900.00,1500,1072.60
2006-07-12,9020.00,9100.00,8940.00,9080.00,1300,1094.29
2006-07-11,8880.00,8960.00,8860.00,8880.00,900,1070.19
2006-07-10,9000.00,9000.00,8860.00,8880.00,1200,1070.19
2006-07-07,9040.00,9060.00,8900.00,9000.00,1700,1084.65
2006-07-06,8960.00,9060.00,8940.00,9020.00,1100,1087.06
2006-07-05,9000.00,9020.00,8960.00,8980.00,1200,1082.24
2006-07-04,9060.00,9060.00,8960.00,9040.00,1900,1089.47
2006-07-03,8960.00,9100.00,8900.00,9000.00,3900,1084.65
2006-06-30,8980.00,9100.00,8820.00,8960.00,5700,1079.83
2006-06-29,8800.00,8940.00,8720.00,8780.00,6000,1058.14
2006-06-28,8420.00,8800.00,8320.00,8760.00,8500,1055.73
2006-06-27,9320.00,9460.00,8020.00,8540.00,5700,1029.22
2006-06-26,9460.00,9520.00,9300.00,9320.00,1000,1123.22
2006-06-23,9360.00,9500.00,9360.00,9420.00,1700,1135.27
2006-06-22,9460.00,9520.00,9320.00,9380.00,6500,1130.45
2006-06-21,9300.00,9400.00,9200.00,9340.00,5600,1125.63
2006-06-20,9320.00,9420.00,9220.00,9240.00,2000,1113.58
2006-06-19,9240.00,9380.00,8820.00,9340.00,4100,1125.63
2006-06-16,9020.00,9020.00,9020.00,9020.00,000,1087.06
2006-06-15,9020.00,9020.00,9020.00,9020.00,000,1087.06
2006-06-14,9000.00,9080.00,8860.00,9020.00,4100,1087.06
2006-06-13,9100.00,9120.00,8840.00,8940.00,6200,1077.42
2006-06-12,9320.00,9340.00,9200.00,9280.00,2000,1118.40
2006-06-09,9140.00,9400.00,9140.00,9280.00,2700,1118.40
2006-06-08,9120.00,9180.00,9000.00,9040.00,3800,1089.47
2006-06-07,9240.00,9340.00,9160.00,9320.00,2400,1123.22
2006-06-06,9220.00,9300.00,9100.00,9300.00,2700,1120.81
2006-06-05,9380.00,9380.00,9380.00,9380.00,000,1130.45
2006-06-02,9340.00,9460.00,9300.00,9380.00,6000,1130.45
2006-06-01,9360.00,9420.00,9140.00,9200.00,9600,1108.76
2006-05-31,9340.00,9460.00,9240.00,9360.00,2500,1128.04
2006-05-30,9660.00,9660.00,9400.00,9420.00,2500,1135.27
2006-05-29,9740.00,9760.00,9640.00,9640.00,2400,1161.78
2006-05-26,9760.00,9760.00,9540.00,9600.00,3500,1156.96
2006-05-25,9540.00,9540.00,9540.00,9540.00,000,1149.73
2006-05-24,9580.00,9800.00,9400.00,9540.00,4000,1149.73
2006-05-23,9500.00,9760.00,9500.00,9640.00,4400,1161.78
2006-05-22,9820.00,9820.00,9500.00,9520.00,5700,1147.32
2006-05-19,9800.00,9920.00,9660.00,9840.00,4500,1185.89
2006-05-18,9800.00,9960.00,9640.00,9660.00,4400,1164.19
2006-05-17,10160.00,10220.00,9840.00,9860.00,2000,1188.30
2006-05-16,9960.00,10140.00,9920.00,10020.00,4100,1207.58
2006-05-15,10120.00,10120.00,9820.00,9880.00,6300,1190.71
2006-05-12,10260.00,10260.00,10260.00,10260.00,000,1236.50
2006-05-11,10640.00,10640.00,10260.00,10260.00,3300,1236.50
2006-05-10,10600.00,10760.00,10500.00,10660.00,5200,1284.71
2006-05-09,10500.00,10600.00,10460.00,10540.00,10000,1270.25
2006-05-08,10480.00,10560.00,10440.00,10500.00,7100,1265.43
2006-05-05,10020.00,10360.00,10020.00,10360.00,12300,1248.56
2006-05-04,10020.00,10100.00,9980.00,10020.00,11400,1207.58
2006-05-03,10180.00,10240.00,10000.00,10000.00,8200,1205.17
2006-05-02,10200.00,10400.00,10100.00,10180.00,8500,1226.86
2006-05-01,10140.00,10260.00,10060.00,10200.00,4800,1229.27
2006-04-28,10320.00,10320.00,10040.00,10040.00,12600,1209.99
2006-04-27,10540.00,10540.00,10300.00,10320.00,4000,1243.74
2006-04-26,10320.00,10540.00,10320.00,10440.00,1900,1258.20
2006-04-25,10400.00,10560.00,10320.00,10400.00,4700,1253.38
2006-04-24,10340.00,10440.00,10220.00,10380.00,2900,1250.97
2006-04-21,10140.00,10440.00,10040.00,10420.00,4600,1255.79
2006-04-20,10240.00,10240.00,10040.00,10120.00,6900,1219.63
2006-04-19,10440.00,10440.00,10140.00,10180.00,5000,1226.86
2006-04-18,10520.00,10520.00,10260.00,10280.00,7300,1238.91
2006-04-17,10480.00,10480.00,10480.00,10480.00,000,1263.02
2006-04-14,10480.00,10480.00,10480.00,10480.00,000,1263.02
2006-04-13,10480.00,10480.00,10480.00,10480.00,000,1263.02
2006-04-12,10560.00,10560.00,10420.00,10480.00,3000,1263.02
2006-04-11,10720.00,10860.00,10580.00,10580.00,4700,1275.07
2006-04-10,10860.00,10940.00,10720.00,10720.00,3300,1291.94
2006-04-07,10780.00,10860.00,10700.00,10800.00,3800,1301.58
2006-04-06,10680.00,10800.00,10640.00,10660.00,4200,1284.71
2006-04-05,10620.00,10700.00,10560.00,10640.00,8200,1282.30
2006-04-04,10520.00,10640.00,10400.00,10560.00,7400,1272.66
2006-04-03,10520.00,10700.00,10460.00,10500.00,6700,1265.43
2006-03-31,10100.00,10540.00,10060.00,10460.00,16300,1260.61
2006-03-30,10260.00,10260.00,9960.00,10040.00,21600,1209.99
2006-03-29,11560.00,11680.00,9620.00,10120.00,27600,1219.63
2006-03-28,11640.00,11700.00,11520.00,11560.00,4100,1393.18
2006-03-27,11520.00,11520.00,11520.00,11520.00,000,1388.36
2006-03-24,11520.00,11640.00,11520.00,11520.00,2800,1388.36
2006-03-23,11580.00,11680.00,11460.00,11460.00,4100,1381.12
2006-03-22,11340.00,11560.00,11240.00,11500.00,5300,1385.95
2006-03-21,11460.00,11460.00,11320.00,11320.00,1900,1364.25
2006-03-20,11380.00,11480.00,11240.00,11420.00,2100,1376.30
2006-03-17,11460.00,11500.00,11220.00,11240.00,5100,1354.61
2006-03-16,11420.00,11480.00,11320.00,11400.00,4600,1373.89
2006-03-15,11380.00,11480.00,11340.00,11400.00,4100,1373.89
2006-03-14,11400.00,11420.00,11300.00,11320.00,7900,1364.25
2006-03-13,11380.00,11440.00,11360.00,11360.00,1900,1369.07
2006-03-10,11300.00,11360.00,11240.00,11300.00,1300,1361.84
2006-03-09,11080.00,11300.00,11080.00,11260.00,6700,1357.02
2006-03-08,11100.00,11300.00,11000.00,11000.00,6500,1325.69
2006-03-07,11400.00,11400.00,11120.00,11120.00,4800,1340.15
2006-03-06,11600.00,11660.00,11380.00,11500.00,4000,1385.95
2006-03-03,11340.00,11540.00,11200.00,11460.00,3100,1381.12
2006-03-02,11280.00,11640.00,11240.00,11360.00,5600,1369.07
2006-03-01,11260.00,11380.00,11160.00,11300.00,9500,1361.84
2006-02-28,11560.00,11560.00,11220.00,11280.00,5000,1359.43
2006-02-27,11520.00,11560.00,11460.00,11500.00,3100,1385.95
2006-02-24,11300.00,11480.00,11300.00,11440.00,2400,1378.71
2006-02-23,11560.00,11620.00,11300.00,11300.00,2500,1361.84
2006-02-22,11580.00,11620.00,11480.00,11540.00,4400,1390.77
2006-02-21,11520.00,11660.00,11520.00,11580.00,4100,1395.59
2006-02-20,11480.00,11620.00,11460.00,11520.00,2300,1388.36
2006-02-17,11420.00,11560.00,11320.00,11480.00,4700,1383.54
2006-02-16,11360.00,11540.00,11320.00,11460.00,5900,1381.12
2006-02-15,11400.00,11440.00,11280.00,11320.00,3400,1364.25
2006-02-14,11380.00,11520.00,11380.00,11480.00,5200,1383.54
2006-02-13,11220.00,11400.00,11200.00,11360.00,7800,1369.07
2006-02-10,11420.00,11420.00,11140.00,11200.00,20000,1349.79
2006-02-09,11680.00,11680.00,11480.00,11500.00,9200,1385.95
2006-02-08,11560.00,11800.00,11420.00,11780.00,12000,1419.69
2006-02-07,11840.00,11840.00,11620.00,11680.00,15100,1407.64
2006-02-06,12060.00,12080.00,11960.00,12020.00,6300,1448.61
2006-02-03,12360.00,12380.00,12200.00,12240.00,4300,1475.13
2006-02-02,12320.00,12480.00,12300.00,12400.00,4100,1494.41
2006-02-01,12080.00,12320.00,12040.00,12280.00,6300,1479.95
2006-01-31,12240.00,12260.00,12000.00,12000.00,7700,1446.20
2006-01-30,12100.00,12320.00,12040.00,12240.00,7500,1475.13
2006-01-27,11900.00,12100.00,11860.00,12100.00,6300,1458.26
2006-01-26,11820.00,11880.00,11600.00,11700.00,3600,1410.05
2006-01-25,11880.00,12100.00,11720.00,11720.00,2500,1412.46
2006-01-24,11780.00,11840.00,11680.00,11820.00,4000,1424.51
2006-01-23,11520.00,11800.00,11460.00,11600.00,4800,1398.00
2006-01-20,12120.00,12120.00,11720.00,11720.00,9200,1412.46
2006-01-19,12140.00,12260.00,12020.00,12080.00,5300,1455.85
2006-01-18,12140.00,12140.00,11940.00,12080.00,5100,1455.85
2006-01-17,12380.00,12440.00,12260.00,12280.00,2200,1479.95
2006-01-16,12480.00,12480.00,12320.00,12460.00,1600,1501.64
2006-01-13,12540.00,12540.00,12440.00,12440.00,2400,1499.23
2006-01-12,12500.00,12660.00,12440.00,12660.00,4600,1525.75
2006-01-11,12240.00,12500.00,12240.00,12460.00,3500,1501.64
2006-01-10,12380.00,12380.00,12120.00,12200.00,6400,1470.31
2006-01-09,12480.00,12500.00,12320.00,12380.00,5000,1492.00
2006-01-06,12660.00,12660.00,12420.00,12460.00,7900,1501.64
2006-01-05,13000.00,13000.00,12420.00,12860.00,5100,1549.85
2006-01-04,13080.00,13200.00,12900.00,12960.00,4800,1561.90
2006-01-03,12960.00,13160.00,12820.00,12980.00,6000,1564.31
2006-01-02,12660.00,12960.00,12640.00,12940.00,4700,1559.49
2005-12-30,12800.00,12800.00,12640.00,12640.00,7200,1523.34
2005-12-29,12780.00,12800.00,12740.00,12800.00,4400,1542.62
2005-12-28,12780.00,12800.00,12740.00,12740.00,4400,1535.39
2005-12-27,12760.00,12840.00,12680.00,12800.00,4600,1542.62
2005-12-26,12660.00,12660.00,12660.00,12660.00,000,1525.75
2005-12-23,12540.00,12680.00,12540.00,12660.00,10500,1525.75
2005-12-22,12500.00,12600.00,12460.00,12520.00,8900,1508.87
2005-12-21,12300.00,12600.00,12300.00,12520.00,9300,1508.87
2005-12-20,12160.00,12300.00,12160.00,12260.00,5800,1477.54
2005-12-19,12300.00,12320.00,12120.00,12180.00,8400,1467.90
2005-12-16,12180.00,12340.00,12120.00,12340.00,2200,1487.18
2005-12-15,12040.00,12280.00,12040.00,12260.00,2400,1477.54
2005-12-14,12200.00,12200.00,11940.00,12000.00,4300,1446.20
2005-12-13,12080.00,12200.00,12040.00,12140.00,5200,1463.08
2005-12-12,12220.00,12340.00,12080.00,12120.00,5100,1460.67
2005-12-09,12420.00,12620.00,12240.00,12240.00,3700,1475.13
2005-12-08,12400.00,12600.00,12340.00,12400.00,2900,1494.41
2005-12-07,12800.00,12860.00,12500.00,12600.00,6600,1518.51
2005-12-06,12360.00,12740.00,12360.00,12740.00,9700,1535.39
2005-12-05,12220.00,12400.00,12060.00,12340.00,4200,1487.18
2005-12-02,11820.00,12360.00,11820.00,12320.00,6800,1484.77
2005-12-01,11700.00,11780.00,11620.00,11780.00,3500,1419.69
2005-11-30,11780.00,11820.00,11560.00,11560.00,4900,1393.18
2005-11-29,11980.00,11980.00,11620.00,11700.00,2600,1410.05
2005-11-28,11880.00,11980.00,11820.00,11940.00,2900,1438.97
2005-11-25,11620.00,11840.00,11560.00,11720.00,1100,1412.46
2005-11-24,11800.00,11880.00,11633.70,11680.00,3400,1407.64
2005-11-23,11960.00,11960.00,11660.00,11820.00,4400,1424.51
2005-11-22,11680.00,11880.00,11640.00,11860.00,4600,1429.33
2005-11-21,11500.00,11660.00,11500.00,11660.00,3400,1405.23
2005-11-18,11400.00,11600.00,11320.00,11420.00,8100,1376.30
2005-11-17,11160.00,11360.00,11160.00,11260.00,1800,1357.02
2005-11-16,11020.00,11240.00,10960.00,11160.00,1700,1344.97
2005-11-15,11140.00,11200.00,11060.00,11080.00,2400,1335.33
2005-11-14,11000.00,11140.00,10940.00,11100.00,3100,1337.74
2005-11-11,11360.00,11360.00,10960.00,11020.00,7800,1328.10
2005-11-10,11400.00,11400.00,11180.00,11180.00,2800,1347.38
2005-11-09,11460.00,11480.00,11360.00,11480.00,3200,1383.54
2005-11-08,11500.00,11560.00,11260.00,11340.00,3200,1366.66
2005-11-07,11360.00,11460.00,11200.00,11460.00,2100,1381.12
2005-11-04,11580.00,11580.00,11380.00,11400.00,2900,1373.89
2005-11-03,11380.00,11580.00,11380.00,11520.00,9700,1388.36
2005-11-02,11400.00,11480.00,11080.00,11260.00,8300,1357.02
2005-11-01,11040.00,11560.00,10980.00,11440.00,16600,1378.71
2005-10-31,10780.00,10940.00,10740.00,10940.00,7000,1318.46
2005-10-28,10440.00,10720.00,10440.00,10600.00,8400,1277.48
2005-10-27,10880.00,10880.00,10500.00,10540.00,20800,1270.25
2005-10-26,10800.00,10920.00,10720.00,10900.00,26500,1313.64
2005-10-25,11000.00,11000.00,10720.00,10800.00,6100,1301.58
2005-10-24,10620.00,10920.00,10620.00,10860.00,13900,1308.81
2005-10-21,10780.00,10780.00,10480.00,10600.00,15100,1277.48
2005-10-20,11020.00,11120.00,10880.00,10900.00,21400,1313.64
2005-10-19,11200.00,11200.00,10780.00,10840.00,20600,1306.40
2005-10-18,11600.00,11600.00,11380.00,11420.00,6700,1376.30
2005-10-17,11600.00,11660.00,11520.00,11620.00,8000,1400.41
2005-10-14,11560.00,11600.00,11320.00,11480.00,7700,1383.54
2005-10-13,11880.00,11880.00,11400.00,11480.00,10800,1383.54
2005-10-12,12260.00,12260.00,11860.00,11900.00,7500,1434.15
2005-10-11,12100.00,12300.00,12080.00,12280.00,9500,1479.95
2005-10-10,11920.00,12200.00,11920.00,12040.00,8000,1451.02
2005-10-07,11640.00,11940.00,11640.00,11900.00,7900,1434.15
2005-10-06,11780.00,11780.00,11580.00,11620.00,11700,1400.41
2005-10-05,11940.00,12140.00,11780.00,11860.00,8400,1429.33
2005-10-04,12300.00,12300.00,11960.00,11980.00,7500,1443.79
2005-10-03,12400.00,12460.00,12320.00,12320.00,3200,1484.77
2005-09-30,12540.00,12600.00,12280.00,12420.00,9400,1496.82
2005-09-29,12720.00,12740.00,12460.00,12580.00,3700,1516.10
2005-09-28,12580.00,12800.00,12580.00,12720.00,1600,1532.98
2005-09-27,12700.00,12700.00,12560.00,12580.00,5900,1516.10
2005-09-26,12920.00,12940.00,12600.00,12660.00,7100,1525.75
2005-09-23,12800.00,12800.00,12620.00,12800.00,2500,1542.62
2005-09-22,12800.00,12800.00,12680.00,12720.00,1800,1532.98
2005-09-21,12840.00,12880.00,12780.00,12780.00,5300,1540.21
2005-09-20,12980.00,13020.00,12780.00,12820.00,11100,1545.03
2005-09-19,13300.00,13400.00,13240.00,13280.00,3300,1600.47
2005-09-16,13240.00,13360.00,13220.00,13320.00,8000,1605.29
2005-09-15,13120.00,13280.00,13040.00,13220.00,2100,1593.23
