Date,Open,High,Low,Close,Volume,Adj Close
2009-02-27,241.48,241.48,241.48,241.48,000,241.48
2009-02-26,249.22,249.22,249.22,249.22,000,249.22
2009-02-25,243.34,243.34,243.34,243.34,000,243.34
2009-02-24,248.66,248.66,248.66,248.66,000,248.66
2009-02-23,252.97,252.97,252.97,252.97,000,252.97
2009-02-20,252.97,252.97,252.97,252.97,000,252.97
2009-02-19,258.98,258.98,258.98,258.98,000,258.98
2009-02-18,258.30,258.30,258.30,258.30,000,258.30
2009-02-17,261.98,261.98,261.98,261.98,000,261.98
2009-02-16,268.08,268.08,268.08,268.08,000,268.08
2009-02-13,269.87,269.87,269.87,269.87,000,269.87
2009-02-12,264.90,264.90,264.90,264.90,000,264.90
2009-02-11,263.97,263.97,263.97,263.97,000,263.97
2009-02-10,268.05,268.05,268.05,268.05,000,268.05
2009-02-09,271.82,271.82,271.82,271.82,000,271.82
2009-02-06,270.70,270.70,270.70,270.70,000,270.70
2009-02-05,264.10,264.10,264.10,264.10,000,264.10
2009-02-04,268.31,268.31,268.31,268.31,000,268.31
2009-02-03,260.76,260.76,260.76,260.76,000,260.76
2009-02-02,257.04,257.04,257.04,257.04,000,257.04
2009-01-30,261.79,261.79,261.79,261.79,000,261.79
2009-01-29,256.23,256.23,256.23,256.23,000,256.23
2009-01-28,259.16,259.16,259.16,259.16,000,259.16
2009-01-27,253.38,253.38,253.38,253.38,000,253.38
2009-01-26,256.01,256.01,256.01,256.01,000,256.01
2009-01-23,247.51,247.51,247.51,247.51,000,247.51
2009-01-22,251.81,251.81,251.81,251.81,000,251.81
2009-01-21,251.92,251.92,251.92,251.92,000,251.92
2009-01-20,250.34,250.34,250.34,250.34,000,250.34
2009-01-19,254.53,254.53,254.53,254.53,000,254.53
2009-01-16,259.31,259.31,259.31,259.31,000,259.31
2009-01-15,255.00,255.00,255.00,255.00,000,255.00
2009-01-14,252.17,252.17,252.17,252.17,000,252.17
2009-01-13,266.63,266.63,266.63,266.63,000,266.63
2009-01-12,270.46,270.46,270.46,270.46,000,270.46
2009-01-09,271.86,271.86,271.86,271.86,000,271.86
2009-01-08,272.14,272.14,272.14,272.14,000,272.14
2009-01-07,271.07,271.07,271.07,271.07,000,271.07
2009-01-06,280.45,280.45,280.45,280.45,000,280.45
2009-01-05,275.38,275.38,275.38,275.38,000,275.38
2009-01-02,260.13,260.13,260.13,260.13,000,260.13
2008-12-31,247.72,247.72,247.72,247.72,000,247.72
2008-12-30,247.72,247.72,247.72,247.72,000,247.72
2008-12-29,247.02,247.02,247.02,247.02,000,247.02
2008-12-23,245.95,245.95,245.95,245.95,000,245.95
2008-12-22,246.39,246.39,246.39,246.39,000,246.39
2008-12-19,248.85,248.85,248.85,248.85,000,248.85
2008-12-18,250.03,250.03,250.03,250.03,000,250.03
2008-12-17,253.13,253.13,253.13,253.13,000,253.13
2008-12-16,252.66,252.66,252.66,252.66,000,252.66
2008-12-15,254.96,254.96,254.96,254.96,000,254.96
2008-12-12,253.04,253.04,253.04,253.04,000,253.04
2008-12-11,257.41,257.41,257.41,257.41,000,257.41
2008-12-10,261.04,261.04,261.04,261.04,000,261.04
2008-12-09,265.86,265.86,265.86,265.86,000,265.86
2008-12-08,262.17,262.17,262.17,262.17,000,262.17
2008-12-05,246.18,246.18,246.18,246.18,000,246.18
2008-12-04,255.06,255.06,255.06,255.06,000,255.06
2008-12-03,254.22,254.22,254.22,254.22,000,254.22
2008-12-02,255.64,255.64,255.64,255.64,000,255.64
2008-12-01,257.33,257.33,257.33,257.33,000,257.33
2008-11-28,263.05,263.05,263.05,263.05,000,263.05
2008-11-27,261.20,261.20,261.20,261.20,000,261.20
2008-11-26,250.30,250.30,250.30,250.30,000,250.30
2008-11-25,252.12,252.12,252.12,252.12,000,252.12
2008-11-24,245.91,245.91,245.91,245.91,000,245.91
2008-11-21,233.95,233.95,233.95,233.95,000,233.95
2008-11-20,236.79,236.79,236.79,236.79,000,236.79
2008-11-19,249.53,249.53,249.53,249.53,000,249.53
2008-11-18,259.09,259.09,259.09,259.09,000,259.09
2008-11-17,262.89,262.89,262.89,262.89,000,262.89
2008-11-14,268.80,268.80,268.80,268.80,000,268.80
2008-11-13,267.45,267.45,267.45,267.45,000,267.45
2008-11-12,266.80,266.80,266.80,266.80,000,266.80
2008-11-11,276.37,276.37,276.37,276.37,000,276.37
2008-11-10,290.15,290.15,290.15,290.15,000,290.15
2008-11-07,281.99,281.99,281.99,281.99,000,281.99
2008-11-06,281.91,281.91,281.91,281.91,000,281.91
2008-11-05,301.20,301.20,301.20,301.20,000,301.20
2008-11-04,312.88,312.88,312.88,312.88,000,312.88
2008-11-03,289.98,289.98,289.98,289.98,000,289.98
2008-10-31,285.19,285.19,285.19,285.19,000,285.19
2008-10-30,276.93,276.93,276.93,276.93,000,276.93
2008-10-29,268.27,268.27,268.27,268.27,000,268.27
2008-10-28,247.13,247.13,247.13,247.13,000,247.13
2008-10-27,246.21,246.21,246.21,246.21,000,246.21
2008-10-24,255.19,255.19,255.19,255.19,000,255.19
2008-10-23,272.49,272.49,272.49,272.49,000,272.49
2008-10-22,282.70,282.70,282.70,282.70,000,282.70
2008-10-21,302.54,302.54,302.54,302.54,000,302.54
2008-10-20,306.77,306.77,306.77,306.77,000,306.77
2008-10-17,295.95,295.95,295.95,295.95,000,295.95
2008-10-16,285.70,285.70,285.70,285.70,000,285.70
2008-10-15,298.57,298.57,298.57,298.57,000,298.57
2008-10-14,317.59,317.59,317.59,317.59,000,317.59
2008-10-13,308.63,308.63,308.63,308.63,000,308.63
2008-10-10,280.67,280.67,280.67,280.67,000,280.67
2008-10-09,299.06,299.06,299.06,299.06,000,299.06
2008-10-08,292.82,292.82,292.82,292.82,000,292.82
2008-10-07,307.71,307.71,307.71,307.71,000,307.71
2008-10-06,312.59,312.59,312.59,312.59,000,312.59
2008-10-03,351.47,351.47,351.47,351.47,000,351.47
2008-10-02,341.60,341.60,341.60,341.60,000,341.60
2008-10-01,351.55,351.55,351.55,351.55,000,351.55
2008-09-30,351.15,351.15,351.15,351.15,000,351.15
2008-09-29,358.78,358.78,358.78,358.78,000,358.78
2008-09-26,378.87,378.87,378.87,378.87,000,378.87
2008-09-25,387.89,387.89,387.89,387.89,000,387.89
2008-09-24,385.41,385.41,385.41,385.41,000,385.41
2008-09-23,385.99,385.99,385.99,385.99,000,385.99
2008-09-22,397.40,397.40,397.40,397.40,000,397.40
2008-09-19,398.80,398.80,398.80,398.80,000,398.80
2008-09-18,373.36,373.36,373.36,373.36,000,373.36
2008-09-17,369.97,369.97,369.97,369.97,000,369.97
2008-09-16,374.25,374.25,374.25,374.25,000,374.25
2008-09-15,379.70,379.70,379.70,379.70,000,379.70
2008-09-12,391.83,391.83,391.83,391.83,000,391.83
2008-09-11,385.47,385.47,385.47,385.47,000,385.47
2008-09-10,391.61,391.61,391.61,391.61,000,391.61
2008-09-09,395.51,395.51,395.51,395.51,000,395.51
2008-09-08,403.37,403.37,403.37,403.37,000,403.37
2008-09-05,393.04,393.04,393.04,393.04,000,393.04
2008-09-04,403.57,403.57,403.57,403.57,000,403.57
2008-09-03,417.54,417.54,417.54,417.54,000,417.54
2008-09-02,426.56,426.56,426.56,426.56,000,426.56
2008-09-01,424.07,424.07,424.07,424.07,000,424.07
2008-08-29,424.11,424.11,424.11,424.11,000,424.11
2008-08-28,425.31,425.31,425.31,425.31,000,425.31
2008-08-27,419.32,419.32,419.32,419.32,000,419.32
2008-08-26,411.62,411.62,411.62,411.62,000,411.62
2008-08-25,412.85,412.85,412.85,412.85,000,412.85
2008-08-22,414.66,414.66,414.66,414.66,000,414.66
2008-08-21,409.54,409.54,409.54,409.54,000,409.54
2008-08-19,408.47,408.47,408.47,408.47,000,408.47
2008-08-18,417.10,417.10,417.10,417.10,000,417.10
2008-08-15,419.26,419.26,419.26,419.26,000,419.26
2008-08-14,413.47,413.47,413.47,413.47,000,413.47
2008-08-13,408.02,408.02,408.02,408.02,000,408.02
2008-08-12,416.12,416.12,416.12,416.12,000,416.12
2008-08-11,417.07,417.07,417.07,417.07,000,417.07
2008-08-08,414.51,414.51,414.51,414.51,000,414.51
2008-08-07,411.32,411.32,411.32,411.32,000,411.32
2008-08-06,417.62,417.62,417.62,417.62,000,417.62
2008-08-05,413.01,413.01,413.01,413.01,000,413.01
2008-08-04,405.88,405.88,405.88,405.88,000,405.88
2008-08-01,411.06,411.06,411.06,411.06,000,411.06
2008-07-31,417.43,417.43,417.43,417.43,000,417.43
2008-07-30,412.20,412.20,412.20,412.20,000,412.20
2008-07-29,402.86,402.86,402.86,402.86,000,402.86
2008-07-28,403.26,403.26,403.26,403.26,000,403.26
2008-07-25,406.97,406.97,406.97,406.97,000,406.97
2008-07-24,409.39,409.39,409.39,409.39,000,409.39
2008-07-23,415.13,415.13,415.13,415.13,000,415.13
2008-07-22,405.01,405.01,405.01,405.01,000,405.01
2008-07-21,406.32,406.32,406.32,406.32,000,406.32
2008-07-18,398.74,398.74,398.74,398.74,000,398.74
2008-07-17,399.63,399.63,399.63,399.63,000,399.63
2008-07-16,385.89,385.89,385.89,385.89,000,385.89
2008-07-15,386.84,386.84,386.84,386.84,000,386.84
2008-07-14,397.13,397.13,397.13,397.13,000,397.13
2008-07-11,395.36,395.36,395.36,395.36,000,395.36
2008-07-10,406.52,406.52,406.52,406.52,000,406.52
2008-07-09,408.41,408.41,408.41,408.41,000,408.41
2008-07-08,393.77,393.77,393.77,393.77,000,393.77
2008-07-07,406.84,406.84,406.84,406.84,000,406.84
2008-07-04,404.67,404.67,404.67,404.67,000,404.67
2008-07-03,408.01,408.01,408.01,408.01,000,408.01
2008-07-02,416.52,416.52,416.52,416.52,000,416.52
2008-07-01,415.11,415.11,415.11,415.11,000,415.11
2008-06-30,424.30,424.30,424.30,424.30,000,424.30
2008-06-27,425.90,425.90,425.90,425.90,000,425.90
2008-06-26,430.72,430.72,430.72,430.72,000,430.72
2008-06-25,437.40,437.40,437.40,437.40,000,437.40
2008-06-24,430.67,430.67,430.67,430.67,000,430.67
2008-06-23,438.12,438.12,438.12,438.12,000,438.12
2008-06-20,439.16,439.16,439.16,439.16,000,439.16
2008-06-19,444.78,444.78,444.78,444.78,000,444.78
2008-06-18,445.12,445.12,445.12,445.12,000,445.12
2008-06-17,453.86,453.86,453.86,453.86,000,453.86
2008-06-16,441.72,441.72,441.72,441.72,000,441.72
2008-06-13,438.84,438.84,438.84,438.84,000,438.84
2008-06-12,436.59,436.59,436.59,436.59,000,436.59
2008-06-11,436.07,436.07,436.07,436.07,000,436.07
2008-06-10,440.52,440.52,440.52,440.52,000,440.52
2008-06-09,446.08,446.08,446.08,446.08,000,446.08
2008-06-06,447.41,447.41,447.41,447.41,000,447.41
2008-06-04,454.14,454.14,454.14,454.14,000,454.14
2008-06-03,458.15,458.15,458.15,458.15,000,458.15
2008-06-02,456.10,456.10,456.10,456.10,000,456.10
2008-05-30,460.29,460.29,460.29,460.29,000,460.29
2008-05-29,452.36,452.36,452.36,452.36,000,452.36
2008-05-28,451.02,451.02,451.02,451.02,000,451.02
2008-05-27,448.63,448.63,448.63,448.63,000,448.63
2008-05-26,450.15,450.15,450.15,450.15,000,450.15
2008-05-23,452.31,452.31,452.31,452.31,000,452.31
2008-05-22,452.99,452.99,452.99,452.99,000,452.99
2008-05-21,458.96,458.96,458.96,458.96,000,458.96
2008-05-20,459.96,459.96,459.96,459.96,000,459.96
2008-05-19,468.66,468.66,468.66,468.66,000,468.66
2008-05-16,463.65,463.65,463.65,463.65,000,463.65
2008-05-15,457.66,457.66,457.66,457.66,000,457.66
2008-05-14,444.41,444.41,444.41,444.41,000,444.41
2008-05-13,440.44,440.44,440.44,440.44,000,440.44
2008-05-09,435.13,435.13,435.13,435.13,000,435.13
2008-05-08,437.30,437.30,437.30,437.30,000,437.30
2008-05-07,431.49,431.49,431.49,431.49,000,431.49
2008-05-06,431.16,431.16,431.16,431.16,000,431.16
2008-05-05,433.94,433.94,433.94,433.94,000,433.94
2008-05-02,431.03,431.03,431.03,431.03,000,431.03
2008-04-30,427.00,427.00,427.00,427.00,000,427.00
2008-04-29,420.64,420.64,420.64,420.64,000,420.64
2008-04-28,425.65,425.65,425.65,425.65,000,425.65
2008-04-25,429.84,429.84,429.84,429.84,000,429.84
2008-04-24,422.62,422.62,422.62,422.62,000,422.62
2008-04-23,420.30,420.30,420.30,420.30,000,420.30
2008-04-22,418.00,418.00,418.00,418.00,000,418.00
2008-04-21,420.14,420.14,420.14,420.14,000,420.14
2008-04-17,425.62,425.62,425.62,425.62,000,425.62
2008-04-16,428.58,428.58,428.58,428.58,000,428.58
2008-04-15,422.18,422.18,422.18,422.18,000,422.18
2008-04-14,418.11,418.11,418.11,418.11,000,418.11
2008-04-11,421.43,421.43,421.43,421.43,000,421.43
2008-04-10,429.24,429.24,429.24,429.24,000,429.24
2008-04-09,431.27,431.27,431.27,431.27,000,431.27
2008-04-08,436.86,436.86,436.86,436.86,000,436.86
2008-04-07,438.43,438.43,438.43,438.43,000,438.43
2008-04-04,430.66,430.66,430.66,430.66,000,430.66
2008-04-03,429.00,429.00,429.00,429.00,000,429.00
2008-04-02,435.72,435.72,435.72,435.72,000,435.72
2008-04-01,435.01,435.01,435.01,435.01,000,435.01
2008-03-31,428.10,428.10,428.10,428.10,000,428.10
2008-03-28,427.34,427.34,427.34,427.34,000,427.34
2008-03-27,424.68,424.68,424.68,424.68,000,424.68
2008-03-26,418.96,418.96,418.96,418.96,000,418.96
2008-03-25,417.26,417.26,417.26,417.26,000,417.26
2008-03-19,405.02,405.02,405.02,405.02,000,405.02
2008-03-18,412.11,412.11,412.11,412.11,000,412.11
2008-03-17,400.15,400.15,400.15,400.15,000,400.15
2008-03-14,411.78,411.78,411.78,411.78,000,411.78
2008-03-13,413.62,413.62,413.62,413.62,000,413.62
2008-03-12,416.59,416.59,416.59,416.59,000,416.59
2008-03-11,412.93,412.93,412.93,412.93,000,412.93
2008-03-10,411.65,411.65,411.65,411.65,000,411.65
2008-03-07,421.58,421.58,421.58,421.58,000,421.58
2008-03-06,427.79,427.79,427.79,427.79,000,427.79
2008-03-05,430.11,430.11,430.11,430.11,000,430.11
2008-03-04,424.49,424.49,424.49,424.49,000,424.49
2008-03-03,427.43,427.43,427.43,427.43,000,427.43
2008-02-29,431.24,431.24,431.24,431.24,000,431.24
2008-02-28,437.61,437.61,437.61,437.61,000,437.61
2008-02-27,440.56,440.56,440.56,440.56,000,440.56
2008-02-26,441.27,441.27,441.27,441.27,000,441.27
2008-02-25,440.45,440.45,440.45,440.45,000,440.45
2008-02-22,431.82,431.82,431.82,431.82,000,431.82
2008-02-21,433.49,433.49,433.49,433.49,000,433.49
2008-02-20,428.84,428.84,428.84,428.84,000,428.84
2008-02-19,436.66,436.66,436.66,436.66,000,436.66
2008-02-18,431.19,431.19,431.19,431.19,000,431.19
2008-02-15,423.97,423.97,423.97,423.97,000,423.97
2008-02-14,432.45,432.45,432.45,432.45,000,432.45
2008-02-13,429.37,429.37,429.37,429.37,000,429.37
2008-02-12,427.02,427.02,427.02,427.02,000,427.02
2008-02-11,410.31,410.31,410.31,410.31,000,410.31
2008-02-08,407.92,407.92,407.92,407.92,000,407.92
2008-02-07,409.53,409.53,409.53,409.53,000,409.53
2008-02-06,414.38,414.38,414.38,414.38,000,414.38
2008-02-05,415.36,415.36,415.36,415.36,000,415.36
2008-02-04,426.18,426.18,426.18,426.18,000,426.18
2008-02-01,416.83,416.83,416.83,416.83,000,416.83
2008-01-31,407.83,407.83,407.83,407.83,000,407.83
2008-01-30,412.42,412.42,412.42,412.42,000,412.42
2008-01-29,408.95,408.95,408.95,408.95,000,408.95
2008-01-28,399.50,399.50,399.50,399.50,000,399.50
2008-01-25,405.00,405.00,405.00,405.00,000,405.00
2008-01-24,399.91,399.91,399.91,399.91,000,399.91
2008-01-23,391.12,391.12,391.12,391.12,000,391.12
2008-01-22,396.73,396.73,396.73,396.73,000,396.73
2008-01-21,382.80,382.80,382.80,382.80,000,382.80
2008-01-18,403.50,403.50,403.50,403.50,000,403.50
2008-01-17,404.81,404.81,404.81,404.81,000,404.81
2008-01-16,404.26,404.26,404.26,404.26,000,404.26
2008-01-15,414.34,414.34,414.34,414.34,000,414.34
2008-01-14,431.35,431.35,431.35,431.35,000,431.35
2008-01-11,423.71,423.71,423.71,423.71,000,423.71
2008-01-10,428.21,428.21,428.21,428.21,000,428.21
2008-01-09,436.75,436.75,436.75,436.75,000,436.75
2008-01-08,444.27,444.27,444.27,444.27,000,444.27
2008-01-07,438.48,438.48,438.48,438.48,000,438.48
2008-01-04,443.17,443.17,443.17,443.17,000,443.17
2008-01-03,454.48,454.48,454.48,454.48,000,454.48
2008-01-02,460.53,460.53,460.53,460.53,000,460.53
2007-12-31,464.14,464.14,464.14,464.14,000,464.14
2007-12-28,464.14,464.14,464.14,464.14,000,464.14
2007-12-27,460.53,460.53,460.53,460.53,000,460.53
2007-12-21,464.48,464.48,464.48,464.48,000,464.48
2007-12-20,459.88,459.88,459.88,459.88,000,459.88
2007-12-19,456.40,456.40,456.40,456.40,000,456.40
2007-12-18,456.77,456.77,456.77,456.77,000,456.77
2007-12-17,459.70,459.70,459.70,459.70,000,459.70
2007-12-14,469.80,469.80,469.80,469.80,000,469.80
2007-12-13,472.21,472.21,472.21,472.21,000,472.21
2007-12-12,481.79,481.79,481.79,481.79,000,481.79
2007-12-11,479.29,479.29,479.29,479.29,000,479.29
2007-12-10,477.85,477.85,477.85,477.85,000,477.85
2007-12-07,477.17,477.17,477.17,477.17,000,477.17
2007-12-06,474.03,474.03,474.03,474.03,000,474.03
2007-12-05,474.53,474.53,474.53,474.53,000,474.53
2007-12-04,471.09,471.09,471.09,471.09,000,471.09
2007-12-03,476.68,476.68,476.68,476.68,000,476.68
2007-11-30,471.76,471.76,471.76,471.76,000,471.76
2007-11-29,469.55,469.55,469.55,469.55,000,469.55
2007-11-28,466.97,466.97,466.97,466.97,000,466.97
2007-11-27,455.55,455.55,455.55,455.55,000,455.55
2007-11-26,461.43,461.43,461.43,461.43,000,461.43
2007-11-23,461.59,461.59,461.59,461.59,000,461.59
2007-11-22,449.00,449.00,449.00,449.00,000,449.00
2007-11-21,445.28,445.28,445.28,445.28,000,445.28
2007-11-20,460.41,460.41,460.41,460.41,000,460.41
2007-11-19,458.96,458.96,458.96,458.96,000,458.96
2007-11-16,473.89,473.89,473.89,473.89,000,473.89
2007-11-15,481.92,481.92,481.92,481.92,000,481.92
2007-11-14,489.35,489.35,489.35,489.35,000,489.35
2007-11-13,486.84,486.84,486.84,486.84,000,486.84
2007-11-12,491.72,491.72,491.72,491.72,000,491.72
2007-11-09,494.97,494.97,494.97,494.97,000,494.97
2007-11-08,497.75,497.75,497.75,497.75,000,497.75
2007-11-07,501.60,501.60,501.60,501.60,000,501.60
2007-11-06,500.22,500.22,500.22,500.22,000,500.22
2007-11-05,494.87,494.87,494.87,494.87,000,494.87
2007-11-02,494.85,494.85,494.85,494.85,000,494.85
2007-11-01,500.56,500.56,500.56,500.56,000,500.56
2007-10-31,507.92,507.92,507.92,507.92,000,507.92
2007-10-30,501.20,501.20,501.20,501.20,000,501.20
2007-10-29,499.66,499.66,499.66,499.66,000,499.66
2007-10-26,497.62,497.62,497.62,497.62,000,497.62
2007-10-25,494.58,494.58,494.58,494.58,000,494.58
2007-10-24,492.58,492.58,492.58,492.58,000,492.58
2007-10-23,499.04,499.04,499.04,499.04,000,499.04
2007-10-22,488.13,488.13,488.13,488.13,000,488.13
2007-10-19,495.21,495.21,495.21,495.21,000,495.21
2007-10-18,498.69,498.69,498.69,498.69,000,498.69
2007-10-17,506.88,506.88,506.88,506.88,000,506.88
2007-10-16,505.94,505.94,505.94,505.94,000,505.94
2007-10-15,510.81,510.81,510.81,510.81,000,510.81
2007-10-12,512.05,512.05,512.05,512.05,000,512.05
2007-10-11,517.67,517.67,517.67,517.67,000,517.67
2007-10-10,515.13,515.13,515.13,515.13,000,515.13
2007-10-09,513.01,513.01,513.01,513.01,000,513.01
2007-10-08,507.94,507.94,507.94,507.94,000,507.94
2007-10-05,509.02,509.02,509.02,509.02,000,509.02
2007-10-04,507.41,507.41,507.41,507.41,000,507.41
2007-10-03,508.23,508.23,508.23,508.23,000,508.23
2007-10-02,509.83,509.83,509.83,509.83,000,509.83
2007-10-01,508.32,508.32,508.32,508.32,000,508.32
2007-09-28,499.93,499.93,499.93,499.93,000,499.93
2007-09-27,502.00,502.00,502.00,502.00,000,502.00
2007-09-26,498.02,498.02,498.02,498.02,000,498.02
2007-09-25,490.96,490.96,490.96,490.96,000,490.96
2007-09-24,492.94,492.94,492.94,492.94,000,492.94
2007-09-21,491.35,491.35,491.35,491.35,000,491.35
2007-09-20,491.44,491.44,491.44,491.44,000,491.44
2007-09-19,494.68,494.68,494.68,494.68,000,494.68
2007-09-18,483.84,483.84,483.84,483.84,000,483.84
2007-09-17,479.25,479.25,479.25,479.25,000,479.25
2007-09-14,487.08,487.08,487.08,487.08,000,487.08
2007-09-13,488.54,488.54,488.54,488.54,000,488.54
2007-09-12,486.20,486.20,486.20,486.20,000,486.20
2007-09-11,486.70,486.70,486.70,486.70,000,486.70
2007-09-10,474.58,474.58,474.58,474.58,000,474.58
2007-09-07,483.13,483.13,483.13,483.13,000,483.13
2007-09-06,494.47,494.47,494.47,494.47,000,494.47
2007-09-05,494.93,494.93,494.93,494.93,000,494.93
2007-09-04,501.21,501.21,501.21,501.21,000,501.21
2007-09-03,498.01,498.01,498.01,498.01,000,498.01
2007-08-31,496.30,496.30,496.30,496.30,000,496.30
2007-08-30,489.72,489.72,489.72,489.72,000,489.72
2007-08-29,485.84,485.84,485.84,485.84,000,485.84
2007-08-28,484.48,484.48,484.48,484.48,000,484.48
2007-08-27,496.72,496.72,496.72,496.72,000,496.72
2007-08-24,491.30,491.30,491.30,491.30,000,491.30
2007-08-23,491.07,491.07,491.07,491.07,000,491.07
2007-08-22,490.49,490.49,490.49,490.49,000,490.49
2007-08-21,472.46,472.46,472.46,472.46,000,472.46
2007-08-20,475.49,475.49,475.49,475.49,000,475.49
2007-08-17,461.70,461.70,461.70,461.70,000,461.70
2007-08-16,452.79,452.79,452.79,452.79,000,452.79
2007-08-15,473.12,473.12,473.12,473.12,000,473.12
2007-08-14,484.16,484.16,484.16,484.16,000,484.16
2007-08-13,485.21,485.21,485.21,485.21,000,485.21
2007-08-10,478.50,478.50,478.50,478.50,000,478.50
2007-08-09,490.10,490.10,490.10,490.10,000,490.10
2007-08-08,503.35,503.35,503.35,503.35,000,503.35
2007-08-07,495.38,495.38,495.38,495.38,000,495.38
2007-08-06,491.97,491.97,491.97,491.97,000,491.97
2007-08-03,495.86,495.86,495.86,495.86,000,495.86
2007-08-02,500.11,500.11,500.11,500.11,000,500.11
2007-08-01,493.68,493.68,493.68,493.68,000,493.68
2007-07-31,499.66,499.66,499.66,499.66,000,499.66
2007-07-30,493.22,493.22,493.22,493.22,000,493.22
2007-07-27,491.94,491.94,491.94,491.94,000,491.94
2007-07-26,498.91,498.91,498.91,498.91,000,498.91
2007-07-25,508.99,508.99,508.99,508.99,000,508.99
2007-07-24,510.84,510.84,510.84,510.84,000,510.84
2007-07-23,513.29,513.29,513.29,513.29,000,513.29
2007-07-20,512.07,512.07,512.07,512.07,000,512.07
2007-07-19,512.80,512.80,512.80,512.80,000,512.80
2007-07-18,511.00,511.00,511.00,511.00,000,511.00
2007-07-17,509.48,509.48,509.48,509.48,000,509.48
2007-07-16,507.73,507.73,507.73,507.73,000,507.73
2007-07-13,505.66,505.66,505.66,505.66,000,505.66
2007-07-12,503.20,503.20,503.20,503.20,000,503.20
2007-07-11,500.67,500.67,500.67,500.67,000,500.67
2007-07-10,495.76,495.76,495.76,495.76,000,495.76
2007-07-09,501.19,501.19,501.19,501.19,000,501.19
2007-07-06,497.71,497.71,497.71,497.71,000,497.71
2007-07-05,498.15,498.15,498.15,498.15,000,498.15
2007-07-04,495.83,495.83,495.83,495.83,000,495.83
2007-07-03,492.47,492.47,492.47,492.47,000,492.47
2007-07-02,485.30,485.30,485.30,485.30,000,485.30
2007-06-29,483.69,483.69,483.69,483.69,000,483.69
2007-06-28,478.62,478.62,478.62,478.62,000,478.62
2007-06-27,474.94,474.94,474.94,474.94,000,474.94
2007-06-26,479.41,479.41,479.41,479.41,000,479.41
2007-06-25,481.20,481.20,481.20,481.20,000,481.20
2007-06-22,480.88,480.88,480.88,480.88,000,480.88
2007-06-21,485.55,485.55,485.55,485.55,000,485.55
2007-06-20,487.20,487.20,487.20,487.20,000,487.20
2007-06-19,485.88,485.88,485.88,485.88,000,485.88
2007-06-18,483.84,483.84,483.84,483.84,000,483.84
2007-06-15,488.05,488.05,488.05,488.05,000,488.05
2007-06-14,485.35,485.35,485.35,485.35,000,485.35
2007-06-13,478.55,478.55,478.55,478.55,000,478.55
2007-06-12,478.24,478.24,478.24,478.24,000,478.24
2007-06-11,482.65,482.65,482.65,482.65,000,482.65
2007-06-08,476.06,476.06,476.06,476.06,000,476.06
2007-06-07,478.61,478.61,478.61,478.61,000,478.61
2007-06-06,488.30,488.30,488.30,488.30,000,488.30
2007-06-04,499.05,499.05,499.05,499.05,000,499.05
2007-06-01,498.50,498.50,498.50,498.50,000,498.50
2007-05-31,500.57,500.57,500.57,500.57,000,500.57
2007-05-30,495.52,495.52,495.52,495.52,000,495.52
2007-05-29,499.75,499.75,499.75,499.75,000,499.75
2007-05-25,497.59,497.59,497.59,497.59,000,497.59
2007-05-24,499.00,499.00,499.00,499.00,000,499.00
2007-05-23,501.74,501.74,501.74,501.74,000,501.74
2007-05-22,494.41,494.41,494.41,494.41,000,494.41
2007-05-21,492.97,492.97,492.97,492.97,000,492.97
2007-05-18,490.34,490.34,490.34,490.34,000,490.34
2007-05-16,486.30,486.30,486.30,486.30,000,486.30
2007-05-15,488.77,488.77,488.77,488.77,000,488.77
2007-05-14,488.89,488.89,488.89,488.89,000,488.89
2007-05-11,490.00,490.00,490.00,490.00,000,490.00
2007-05-10,489.86,489.86,489.86,489.86,000,489.86
2007-05-09,490.39,490.39,490.39,490.39,000,490.39
2007-05-08,490.50,490.50,490.50,490.50,000,490.50
2007-05-07,491.59,491.59,491.59,491.59,000,491.59
2007-05-03,489.04,489.04,489.04,489.04,000,489.04
2007-05-02,489.97,489.97,489.97,489.97,000,489.97
2007-05-01,481.92,481.92,481.92,481.92,000,481.92
2007-04-30,485.46,485.46,485.46,485.46,000,485.46
2007-04-27,484.91,484.91,484.91,484.91,000,484.91
2007-04-26,487.83,487.83,487.83,487.83,000,487.83
2007-04-25,485.88,485.88,485.88,485.88,000,485.88
2007-04-24,481.95,481.95,481.95,481.95,000,481.95
2007-04-23,488.84,488.84,488.84,488.84,000,488.84
2007-04-20,488.29,488.29,488.29,488.29,000,488.29
2007-04-19,485.18,485.18,485.18,485.18,000,485.18
2007-04-18,483.14,483.14,483.14,483.14,000,483.14
2007-04-17,480.81,480.81,480.81,480.81,000,480.81
2007-04-16,479.71,479.71,479.71,479.71,000,479.71
2007-04-13,472.98,472.98,472.98,472.98,000,472.98
2007-04-12,470.48,470.48,470.48,470.48,000,470.48
2007-04-11,472.99,472.99,472.99,472.99,000,472.99
2007-04-10,477.77,477.77,477.77,477.77,000,477.77
2007-04-04,471.39,471.39,471.39,471.39,000,471.39
2007-04-03,469.40,469.40,469.40,469.40,000,469.40
2007-04-02,465.69,465.69,465.69,465.69,000,465.69
2007-03-30,466.59,466.59,466.59,466.59,000,466.59
2007-03-29,464.86,464.86,464.86,464.86,000,464.86
2007-03-28,457.87,457.87,457.87,457.87,000,457.87
2007-03-27,464.86,464.86,464.86,464.86,000,464.86
